MeanR,StdR,MeanG,StdG,Kappa,Sample ID,Volume_Fraction
4.599,0.08395,1.1677,0.30026,58577000.0,1701,0.39607
6.8335,1.2818,0.11251,0.0012643,3.0859,1702,0.27813
4.6107,0.38848,0.9503,0.638,4.6717e-10,1703,0.39879
7.2003,1.5643,2.8208,0.65514,1675400.0,1704,0.45265
8.0306,0.65943,2.586,0.12991,140540.0,1705,0.41359
4.6456,0.44379,0.37613,0.085891,5131200.0,1706,0.43059
5.4223,0.70107,0.5904,0.090686,3.4851e-06,1707,0.4191
19.607,2.4572,0.14129,0.005467,0.23456,1708,0.27564
3.7804,0.28225,1.2365,0.10196,0.43179,1709,0.39997
8.6263,1.3284,1.0186,0.30456,3.4299,1710,0.43302
11.326,2.2344,0.28376,0.032309,0.1208,1711,0.37986
3.2746,0.012912,0.26243,0.06907,3.9054e-05,1712,0.30406
13.899,0.98173,0.6622,0.07467,3.9423,1713,0.40674
8.0712,0.69668,1.0542,0.59525,4.2401e-08,1714,0.40543
4.265,0.12316,0.85056,0.25286,0.016768,1715,0.39406
5.2739,0.67171,0.86163,0.27521,8.2234e-10,1716,0.42468
3.3719,0.058916,6.5703,0.70035,5.5671e-08,1717,0.25328
5.8284,1.147,1.7166,1.0258,0.17053,1718,0.42366
10.556,1.9757,0.76095,0.17044,0.44623,1719,0.44261
9.3529,2.1931,0.11768,0.0035841,9.2685,1720,0.3162
7.9325,2.1436,1.0587,0.040943,6.6815,1721,0.43832
4.2305,0.052293,0.99147,0.57738,1.5889,1722,0.37102
10.534,0.43162,3.7967,0.62504,4.5626,1723,0.35404
4.0793,0.034538,9.0652,0.020529,7.0848,1724,0.24978
5.6531,1.1371,1.6375,0.41114,0.28821,1725,0.43039
11.845,0.32957,0.40675,0.086006,16614000.0,1726,0.40735
3.6561,0.17563,0.29988,0.081281,0.0040269,1727,0.33185
4.0403,0.35513,3.5526,1.2084,0.014779,1728,0.36241
10.708,1.0967,0.28085,0.086725,2109800.0,1729,0.42707
3.7419,0.08931,0.4129,0.18819,2942300.0,1730,0.38812
11.982,1.9173,1.3386,0.23312,0.98014,1731,0.42617
3.4076,0.12983,6.4572,0.60311,4.7789,1732,0.27674
6.7743,1.3616,0.4572,0.20866,1.3762,1733,0.40382
25.958,0.67733,0.17707,0.031224,1.286,1734,0.25347
26.582,0.053373,1.2952,0.21301,0.69172,1735,0.36444
10.482,3.23,0.59069,0.093206,5.7479e-08,1736,0.40791
4.9936,0.27688,0.50494,0.20143,12.292,1737,0.3994
14.68,0.0047942,7.6696,0.42926,6.4365,1738,0.25473
4.621,0.20099,2.1984,0.10929,2.4626e-07,1739,0.38249
3.2203,0.048692,0.18602,0.026421,0.47128,1740,0.2611
5.2968,0.37997,4.335,1.0802,0.13131,1741,0.34063
11.75,0.54155,0.75364,0.26569,9980.9,1742,0.41313
21.144,1.1882,0.29773,0.059077,36.714,1743,0.39443
10.754,1.5667,0.77092,0.035035,0.17115,1744,0.43213
6.2623,0.22668,1.5804,0.13741,0.42825,1745,0.38634
6.0166,0.76824,0.34765,0.1127,2.5594e-05,1746,0.37732
4.1344,0.429,1.4063,1.0609,14946000.0,1747,0.35653
28.88,0.12562,0.521,0.026117,2133400.0,1748,0.38519
3.3522,0.06552,0.73703,0.31508,0.90588,1749,0.37495
5.8948,1.0793,0.27948,0.087122,5476.9,1750,0.44945
5.2431,0.54059,0.94231,0.36633,0.24304,1751,0.41659
12.038,1.0621,2.7514,0.81463,1.1582e-07,1752,0.38018
3.6815,0.029023,3.0767,1.0417,1.0758e-09,1753,0.34141
5.3079,0.98665,0.84543,0.0802,6.0924,1754,0.45173
14.358,1.8325,0.91939,0.38407,1.036e-10,1755,0.42358
3.0719,0.019607,0.18599,0.015095,3.2165e-07,1756,0.27228
4.3711,0.19995,3.9637,0.36782,13444000.0,1757,0.38284
5.9495,1.0532,0.31317,0.095062,102.89,1758,0.44505
20.991,1.952,0.15429,0.0031103,0.10353,1759,0.27817
3.7198,0.1221,8.8112,0.19963,3.4034e-09,1760,0.22989
3.7793,0.056869,2.6925,0.35574,6.1065e-10,1761,0.3558
11.554,1.7812,0.66176,0.40741,1.1984e-08,1762,0.40994
6.2072,0.58091,1.9811,1.2688,4.7599e-06,1763,0.39351
3.8188,0.29755,1.5124,1.0669,0.034517,1764,0.37528
9.1133,1.6198,1.909,0.69743,3.1201e-08,1765,0.42242
14.002,2.4384,0.13147,0.0040091,1853200000.0,1766,0.42542
4.3228,0.00085235,0.49067,0.14026,3.5484,1767,0.36513
8.4896,2.3135,0.22555,0.034294,0.00025753,1768,0.3356
15.795,1.7876,3.894,0.30462,1.2299e-09,1769,0.36217
17.387,1.8737,0.10015,7.1823e-06,0.021825,1770,0.23679
28.802,0.022985,0.98806,0.14261,9855.8,1771,0.39643
10.755,0.53835,0.24712,0.06937,1.2857,1772,0.32142
4.394,0.044364,4.905,0.26791,0.39103,1773,0.31253
3.2324,0.076871,8.6866,0.099952,7.5651,1774,0.25124
11.079,2.6095,1.4934,0.37769,1.6244,1775,0.43504
26.625,0.30665,0.23985,0.016888,8.2898e-09,1776,0.28365
7.3269,0.70967,1.9551,0.74245,8.011e-06,1777,0.39781
21.912,0.40119,0.6336,0.024163,97.377,1778,0.38666
4.3383,0.053214,1.6731,0.53813,0.029413,1779,0.37822
4.9559,0.80453,0.14098,0.0082449,190360.0,1780,0.42834
17.376,2.2744,0.12507,0.0054715,1534600000.0,1781,0.41397
5.4593,1.0278,0.14976,0.0092352,2410.1,1782,0.43357
6.2288,1.2831,2.0401,0.86431,0.22839,1783,0.42386
3.3273,0.0053908,0.2953,0.040129,913680000.0,1784,0.3799
6.2475,0.003875,0.10961,0.0021888,0.014857,1785,0.22135
6.939,1.2446,0.25751,0.018488,0.9767,1786,0.37271
3.3784,0.033968,1.992,0.56239,0.0011493,1787,0.36406
4.8319,0.50705,2.3476,0.72138,2.5476,1788,0.39742
18.221,1.1725,2.5033,0.045541,0.10152,1789,0.37916
4.9213,0.652,0.13955,0.0048635,251620000.0,1790,0.42205
7.3547,1.7322,0.27062,0.083207,3512.4,1791,0.45035
10.52,2.8273,0.46589,0.10465,1.3986e-07,1792,0.43142
9.1387,2.7096,0.49333,0.1656,7.6519e-07,1793,0.30639
12.918,3.0136,0.69446,0.030593,8.1795,1794,0.45854
10.147,2.0552,0.23559,0.010735,8.928e-06,1795,0.36543
7.8383,0.28519,7.0819,0.7179,23.146,1796,0.33659
18.348,3.0143,2.0231,0.15514,1.425e-07,1797,0.40787
13.892,0.49127,4.1462,0.015196,0.82993,1798,0.3339
6.8831,1.6885,0.47836,0.23957,12378.0,1799,0.45533
24.693,0.9042,0.29145,0.033578,0.81718,1800,0.33703
12.007,0.47125,0.56989,0.083981,8.9275,1801,0.39406
15.345,0.84626,3.7726,0.59306,0.11872,1802,0.34619
7.748,1.1019,0.16518,0.0045069,639360000.0,1803,0.42846
18.282,1.1152,0.1037,0.00010859,1.5426,1804,0.22115
3.2721,0.015712,9.162,0.0090837,0.15686,1805,0.22066
5.4197,0.76167,8.5328,0.16075,0.56439,1806,0.2794
8.6667,1.0255,0.50005,0.14679,0.68705,1807,0.40435
13.244,3.3384,0.99766,0.41251,147.43,1808,0.4433
10.34,2.5096,0.70655,0.029359,0.23137,1809,0.45303
3.3826,0.056568,0.75521,0.037945,1.0284,1810,0.38157
4.6023,0.52159,2.0717,0.93318,2.677e-06,1811,0.4018
6.1228,0.26898,1.7062,0.45744,2.0215,1812,0.38617
3.738,0.17864,0.46928,0.12946,5.9155,1813,0.38564
6.5947,0.010663,1.265,0.15818,262680000.0,1814,0.38795
17.199,0.36406,0.69504,0.39745,240.81,1815,0.39178
3.2893,0.099993,0.10654,0.00013775,32778.0,1816,0.3561
21.385,2.0062,0.33277,0.037855,4.4093e-09,1817,0.36239
17.603,2.4163,0.27589,0.013656,0.91783,1818,0.37183
3.5439,0.11396,3.9519,0.073571,3.263e-09,1819,0.32492
15.894,2.6012,0.85136,0.30703,3.0311e-10,1820,0.43343
22.956,1.8014,0.77753,0.21418,5.5006,1821,0.40359
4.2597,0.047905,0.11153,0.0037231,1.4066,1822,0.22991
10.02,0.87203,0.44485,0.13659,342460.0,1823,0.42737
11.985,1.887,0.61524,0.35883,1.1811e-06,1824,0.41277
6.9449,0.45371,1.4495,0.7991,154790000.0,1825,0.41086
16.483,0.20435,0.28184,0.032595,970070000.0,1826,0.38937
7.195,1.4086,0.15886,0.021314,3.7592,1827,0.3261
3.1084,0.022543,0.18188,0.024228,0.006283,1828,0.2683
11.655,1.8367,0.24798,0.067488,242810000.0,1829,0.44142
17.626,2.7768,0.67871,0.29491,0.44724,1830,0.4205
9.8905,2.5827,0.72978,0.13831,53885000.0,1831,0.44849
4.5419,0.51301,0.56434,0.26158,4805000000.0,1832,0.43638
3.6096,0.022372,0.12626,0.0065908,4311300.0,1833,0.35701
6.4299,0.77033,3.6826,0.59795,94.388,1834,0.41162
5.2328,0.87856,0.18058,0.0037883,1.3954,1835,0.33111
8.4412,0.98001,1.8567,0.2475,11920000.0,1836,0.4266
5.0478,0.29987,2.1123,0.23816,0.4802,1837,0.38727
3.3476,0.035784,0.12016,9.2164e-05,1.6972e-06,1838,0.22363
5.3185,0.24262,7.1942,0.64558,1.5372,1839,0.28008
7.4422,0.13206,1.0953,0.53799,3.8206e-06,1840,0.38575
8.7402,1.6536,5.4119,0.55754,1.3854,1841,0.34882
4.5649,0.047906,0.60422,0.034025,0.12685,1842,0.38398
11.133,2.7242,0.13018,0.0084036,0.17551,1843,0.29318
17.58,0.49252,1.2141,0.35507,9.881e-09,1844,0.38439
10.062,1.994,0.93935,0.52711,0.90939,1845,0.43108
6.9792,0.97284,5.8949,0.33548,2.3955,1846,0.33253
29.833,0.025669,1.5942,0.071586,2.8561,1847,0.36672
15.067,0.14056,0.38302,0.13784,0.29835,1848,0.33793
11.985,2.9503,0.14969,0.016246,0.14043,1849,0.31374
14.22,1.9085,0.10793,0.0018512,2616400000.0,1850,0.41381
7.1927,0.93321,0.80399,0.26525,6.9331,1851,0.42702
11.248,1.5401,1.8542,0.54049,7.1635,1852,0.4161
3.2409,0.012872,1.0377,0.051154,0.94042,1853,0.3869
20.972,0.63145,1.3731,0.044872,7059.5,1854,0.38974
26.124,0.031593,0.11264,0.004052,1.0252,1855,0.17419
4.2783,0.31716,0.69971,0.092418,2.0561,1856,0.40845
24.596,0.56827,0.39712,0.08802,0.0033007,1857,0.33569
3.744,0.064792,6.5486,0.29944,1.1405e-08,1858,0.26947
7.3156,1.2803,1.8348,0.067028,2.6226e-07,1859,0.42311
3.9386,0.030488,6.3734,0.62894,0.589,1860,0.26493
3.0186,0.0022664,0.53485,0.040219,7.5399e-05,1861,0.36554
4.5101,0.48618,3.8471,0.28902,1.7871,1862,0.36496
7.6425,0.66133,0.27093,0.028787,183.35,1863,0.41887
12.974,2.1541,1.8254,0.073943,0.29457,1864,0.41697
15.848,1.7295,0.34821,0.0066111,5.0078,1865,0.39233
29.341,0.12601,0.45282,0.10197,9.4217,1866,0.36815
5.1307,0.78249,6.0671,0.099829,386440.0,1867,0.42528
9.27,0.79675,0.15892,0.012305,1.729,1868,0.29416
3.4913,0.11231,0.20277,0.0090719,0.61466,1869,0.29197
18.278,1.4118,0.44251,0.14321,0.35617,1870,0.38039
10.093,1.147,4.9291,1.0571,1.1973,1871,0.33725
3.3506,0.074443,2.8474,1.0199,0.71744,1872,0.34474
14.942,2.0829,2.8196,0.22474,2.9495,1873,0.39666
4.3516,0.41885,8.6471,0.27233,6.4446,1874,0.28615
23.223,1.3789,0.42526,0.12371,147390000.0,1875,0.41615
7.9215,0.33532,0.19688,0.031705,1.6415e-06,1876,0.30257
4.8519,0.13612,0.72115,0.41761,0.49968,1877,0.38003
12.795,2.5886,0.3111,0.029204,100770000.0,1878,0.46023
3.5156,0.10115,9.1804,0.0033839,0.41945,1879,0.22369
8.2709,1.2822,4.9725,0.20546,4.9705,1880,0.36001
24.649,0.33928,3.6129,0.009988,0.2967,1881,0.3304
11.713,2.1079,0.9785,0.47903,1.1516,1882,0.43556
19.765,0.16341,0.5708,0.12543,1.6849,1883,0.37527
6.3828,0.0044263,2.0766,0.51073,5.712,1884,0.37426
11.472,1.2384,2.064,0.038114,111300.0,1885,0.42709
6.4216,1.0843,4.0808,1.1905,27.228,1886,0.40843
8.4003,1.9651,0.19027,0.013754,5.0959e-05,1887,0.33727
5.4834,0.63503,0.62861,0.25267,2.8746,1888,0.41413
8.1831,1.751,1.297,0.5034,1.8991,1889,0.44063
13.377,1.3027,2.5199,0.59338,380530.0,1890,0.41661
3.5073,0.10089,5.6455,0.93567,0.10612,1891,0.28438
3.4241,0.058654,8.8729,0.31871,0.090423,1892,0.22667
13.189,3.5698,1.1598,0.051274,0.64488,1893,0.44839
26.978,0.80956,0.56169,0.011833,0.32357,1894,0.37388
3.3871,0.03148,0.83219,0.043884,6.2716,1895,0.38466
18.048,1.4343,0.31991,0.10894,0.21575,1896,0.34599
20.974,0.33103,0.1083,0.0019497,6.1518,1897,0.22372
4.0459,0.099535,6.7015,0.13026,0.73587,1898,0.27038
7.172,0.49946,0.41508,0.025613,9.3837e-10,1899,0.38461
4.9042,0.04994,4.7888,0.89923,8.1314e-07,1900,0.31575
8.2089,0.28037,0.13176,0.0086157,1.6829e-09,1901,0.25015
4.0968,0.37699,2.7476,0.61497,0.00047703,1902,0.38514
3.513,0.026552,1.6395,0.62292,5.7411,1903,0.37204
6.4397,1.3848,0.77361,0.17425,100.42,1904,0.46228
7.0304,0.15717,7.0865,0.35993,3.2158e-10,1905,0.27418
26.418,0.030193,3.4672,0.064487,47847.0,1906,0.3806
3.5605,0.13512,0.66746,0.08426,8.5381,1907,0.39173
18.208,2.7706,0.29336,0.066286,0.68662,1908,0.35666
4.9947,0.48896,0.7782,0.47124,0.0003168,1909,0.40087
3.1618,0.015199,0.34,0.1297,2.6428,1910,0.32537
19.485,0.11015,1.2637,0.053153,0.12261,1911,0.36309
23.863,0.93349,0.20567,0.018084,10.808,1912,0.34754
8.9362,0.20958,1.9276,0.20268,1.8157e-05,1913,0.37738
18.817,0.42007,0.58736,0.17344,3.0175e-06,1914,0.38305
29.752,0.075132,2.0027,0.24465,1499500.0,1915,0.376
4.0337,0.339,1.4685,0.97459,120370.0,1916,0.4147
12.716,1.4273,0.12795,0.0048921,199800000.0,1917,0.40792
3.9915,0.039871,0.41966,0.08249,0.10539,1918,0.35275
11.434,0.20931,1.1916,0.70248,1.9759,1919,0.38179
11.45,0.61691,3.4772,0.49725,0.13007,1920,0.35517
19.98,0.22041,0.65652,0.26793,0.66215,1921,0.37956
16.624,0.63372,0.17404,0.027097,1.3622e-10,1922,0.27222
19.427,1.763,0.77935,0.097115,1.0896,1923,0.41599
3.4872,0.10058,0.65115,0.12113,0.060746,1924,0.38241
4.5149,0.5803,8.327,0.28871,0.017036,1925,0.28057
5.0616,0.77637,0.17021,0.0068126,14487000.0,1926,0.43351
3.5693,0.076197,1.8373,0.88035,9.3459e-10,1927,0.36825
26.044,0.63471,0.81613,0.02043,1.5352,1928,0.38847
4.7913,0.25785,0.21084,0.019411,7.1456,1929,0.34652
17.316,2.1823,0.27153,0.014466,8.2196,1930,0.39444
5.298,0.61148,0.17591,0.0039495,1.3413,1931,0.31674
6.3099,1.0578,1.7508,0.13731,2.4015,1932,0.42046
5.3733,0.15807,2.2619,1.1358,0.00062188,1933,0.37314
6.8483,1.3122,8.3241,0.39721,439850000.0,1934,0.42789
11.495,0.91879,6.0244,0.17665,2.4501,1935,0.31139
4.2191,0.27097,6.5244,0.5962,2.5234e-09,1936,0.29106
5.0013,0.18974,0.91987,0.23103,6.9584,1937,0.39749
7.776,1.1066,2.1586,0.98089,0.11818,1938,0.4061
7.3133,0.43002,0.21646,0.031214,0.1363,1939,0.3206
22.464,2.065,0.13528,0.011017,0.24459,1940,0.26118
4.0358,0.32478,1.2533,0.49985,6.2058e-08,1941,0.40544
6.9354,0.065091,0.17475,0.023165,3.9448,1942,0.28993
12.102,0.18595,2.2047,0.46418,0.052074,1943,0.37274
3.8945,0.027707,0.29408,0.082169,8688.9,1944,0.38462
15.753,3.0085,0.20495,0.028962,3.5631,1945,0.35723
3.4347,0.14684,0.34893,0.12095,4.9442,1946,0.34983
9.7419,2.0695,3.7459,0.27189,0.23477,1947,0.39147
5.227,0.46437,7.7016,0.35722,0.52895,1948,0.2809
9.038,1.8242,1.3792,0.35362,10648.0,1949,0.45464
15.689,2.9281,0.14839,0.0063308,0.0023952,1950,0.29253
4.8652,0.41398,7.3906,0.67283,70904000.0,1951,0.3996
12.755,2.9689,0.70832,0.07264,1.4324e-09,1952,0.44431
4.5082,0.33444,0.27316,0.022028,0.27828,1953,0.35239
18.372,2.0267,0.20612,0.044185,7.0144,1954,0.33161
18.732,0.18972,0.12714,0.0065847,8.0738,1955,0.26378
4.5666,0.10912,0.29061,0.015491,5942800000.0,1956,0.39945
20.942,2.1385,0.43688,0.18591,0.18994,1957,0.37258
10.297,1.0057,0.47377,0.11083,666670000.0,1958,0.42964
14.153,2.6881,1.2171,0.28669,1426.5,1959,0.45034
6.2488,0.56491,0.20522,0.0086319,1.081e-10,1960,0.32689
11.607,1.8521,0.68181,0.25166,43.519,1961,0.4376
17.256,1.3976,0.18336,0.022504,0.14563,1962,0.30843
7.3039,0.24559,0.26214,0.079227,1.2968,1963,0.32206
28.987,0.014819,0.25829,0.031789,0.39953,1964,0.28718
29.361,0.13995,0.47456,0.01971,89.144,1965,0.40002
4.5405,0.088204,0.6588,0.32555,1.5974,1966,0.38032
7.2553,1.1409,0.37719,0.064885,120390.0,1967,0.45056
22.561,0.16691,0.91217,0.07215,0.52756,1968,0.40101
12.167,1.0694,0.21939,0.051539,29.988,1969,0.39076
6.0486,0.9298,4.4008,0.62727,5.1543,1970,0.37343
7.6499,0.11953,0.12222,0.003219,7051300.0,1971,0.37548
6.5891,0.79088,9.649,0.064219,351.8,1972,0.39201
4.3815,0.43545,2.9296,0.61169,5.3748,1973,0.39005
4.8693,0.62656,7.8998,0.060221,1.5544,1974,0.28916
5.3798,0.099496,1.4289,0.072984,1.0883e-06,1975,0.38123
15.906,0.58852,0.28245,0.0047545,7.9507e-09,1976,0.34277
7.8135,0.25091,0.80832,0.017914,5.0594e-06,1977,0.39672
10.987,0.71584,0.10761,0.0021315,4.3526e-06,1978,0.23457
5.0468,0.61978,0.7007,0.15947,4.3506,1979,0.42578
15.515,1.62,0.93512,0.257,90.357,1980,0.4212
3.2963,0.021634,0.13885,0.0046239,5.5256e-06,1981,0.20136
3.3543,0.11849,0.44182,0.043319,4.0995e-06,1982,0.36298
3.782,0.0014512,0.55976,0.2696,3.3065e-09,1983,0.36067
10.822,0.71969,0.37856,0.15414,0.011869,1984,0.36133
7.7483,1.3885,0.10766,0.00063089,3.1284e-08,1985,0.26487
5.385,0.53685,1.2136,0.74686,321270000.0,1986,0.42228
3.8521,0.17576,0.15376,0.00072912,0.48389,1987,0.23132
3.5712,0.047847,5.0499,0.27249,0.011379,1988,0.29763
3.5053,0.028308,1.8929,0.1302,2.0043e-05,1989,0.3681
14.403,2.5756,0.16552,0.026741,4.4412,1990,0.31069
9.5844,0.050318,0.73602,0.45633,2.371e-09,1991,0.3695
7.1274,1.6803,2.3058,0.046982,2.3082e-09,1992,0.42321
13.03,0.41144,6.8712,0.81992,0.32644,1993,0.27345
19.579,0.15217,0.15971,0.012215,2.228,1994,0.24642
5.6769,0.3138,4.742,1.0383,0.54297,1995,0.32897
3.3526,0.027267,0.18465,0.0096459,526.2,1996,0.37574
27.908,0.35833,2.437,0.16472,7.0187e-08,1997,0.36038
7.3586,1.8157,0.94097,0.072133,0.97119,1998,0.47102
9.9145,1.0821,0.21127,0.033632,114380000.0,1999,0.42755
9.2951,0.071369,0.15327,0.01175,0.093566,2000,0.2622
3.146,0.035328,0.20487,0.047014,15738000.0,2001,0.35279
16.468,0.51861,0.17557,0.0041301,0.33574,2002,0.25587
11.651,1.2864,0.45852,0.074429,400.76,2003,0.39637
9.4617,1.1045,0.36344,0.071689,441.39,2004,0.38922
16.234,3.0387,0.80831,0.097111,0.39585,2005,0.37989
3.9778,0.093897,0.75753,0.50597,0.20945,2006,0.31431
3.9336,0.20471,0.15531,0.010658,3.0325e-10,2007,0.23551
4.9461,0.74711,4.1761,0.031034,1.5391e-08,2008,0.27237
3.8477,0.088286,1.302,0.41618,0.33716,2009,0.36087
4.3418,0.073763,5.3018,0.99191,93619.0,2010,0.3509
8.2341,1.9803,0.47609,0.19535,416940000.0,2011,0.33526
4.3072,0.47336,3.2656,0.38699,7.9023,2012,0.33417
4.7508,0.69604,0.88309,0.22322,0.14666,2013,0.36944
7.0751,0.54689,3.2385,0.5311,2125.6,2014,0.38246
8.9904,2.2143,0.26107,0.041948,4.4221,2015,0.27909
7.7128,0.76612,7.7516,0.33472,0.54202,2016,0.22043
6.618,0.90145,0.21631,0.031456,4.9765e-05,2017,0.25264
7.1799,1.5518,0.15494,0.016106,1.708,2018,0.17904
16.936,1.9198,0.41816,0.029366,0.10226,2019,0.35204
9.2041,0.57821,0.72703,0.21109,0.0096313,2020,0.38269
12.27,1.6603,0.24453,0.020603,1.0407,2021,0.29225
25.426,1.0021,0.36322,0.035004,6.3374,2022,0.35958
8.5659,2.3956,0.1536,0.010457,0.049348,2023,0.22676
28.359,0.18347,0.26846,0.071932,6.7659,2024,0.33212
28.774,0.014555,0.14042,0.011167,0.20009,2025,0.22177
16.849,2.5449,0.13809,0.0028214,189860.0,2026,0.36187
15.036,2.9159,0.32981,0.072312,0.88834,2027,0.3134
11.307,1.061,0.13095,0.00093777,0.78173,2028,0.21952
6.5114,0.91566,0.33729,0.043185,0.36887,2029,0.3127
10.882,0.87456,1.2206,0.57308,1424200000.0,2030,0.38476
5.6547,0.49971,2.6256,0.86833,0.35661,2031,0.34877
28.389,0.51291,0.19958,0.014698,3.5932e-09,2032,0.25815
9.379,1.3594,0.30687,0.077314,0.21282,2033,0.29389
6.6586,0.544,0.47772,0.034128,139300000.0,2034,0.38839
3.4329,8.578e-05,4.7458,1.1181,2.0603,2035,0.26011
4.7598,0.6262,7.72,0.066175,2.9711,2036,0.22878
4.5301,0.3964,2.3056,0.47708,2.5219e-09,2037,0.35673
18.925,0.88328,0.16469,0.022321,4.3005,2038,0.26487
8.6928,1.5329,2.5429,0.27819,1515.2,2039,0.35911
16.755,3.0932,1.9884,0.21095,6.4953e-06,2040,0.35117
16.121,1.7337,0.57385,0.085621,1.0601,2041,0.38124
24.268,1.224,1.0382,0.012296,7.33,2042,0.39483
4.2503,0.44531,0.20264,0.045652,0.46158,2043,0.2562
11.141,0.77375,0.1056,0.00043177,9.0999e-07,2044,0.20058
25.382,0.36189,0.11043,0.0035333,5131.9,2045,0.3287
15.04,1.5538,0.40203,0.022756,0.2149,2046,0.35332
4.1854,0.18892,5.5189,0.55064,0.10194,2047,0.26734
4.8095,0.26113,0.118,0.0059911,0.0017727,2048,0.20045
24.173,0.91248,0.70888,0.25901,2.6042,2049,0.35906
3.8455,0.089573,3.7225,0.44403,3.1281e-06,2050,0.30073
3.9461,0.18807,0.18782,0.029961,2.3295,2051,0.25035
3.9595,0.3183,3.0036,1.1038,6.5338e-05,2052,0.31673
4.8213,0.29357,0.49635,0.057757,3460700.0,2053,0.39243
5.9327,0.44668,9.8672,0.030136,4.7222,2054,0.19655
4.4247,0.29302,1.9334,0.48984,0.00020158,2055,0.35896
12.075,1.1166,4.4481,0.12696,4.0686,2056,0.31442
6.7128,1.5843,0.16738,0.017924,0.38798,2057,0.22217
16.249,1.5433,0.16772,0.022585,102440.0,2058,0.36389
18.021,2.1741,0.10479,0.0015415,0.10961,2059,0.18064
4.6306,0.61313,0.21368,0.052667,2.4414,2060,0.25268
10.353,1.3507,0.8298,0.17389,1.4439e-05,2061,0.37229
20.099,0.12703,1.2467,0.24386,6.2161e-10,2062,0.36378
4.8616,0.11653,2.2045,1.1107,0.00029223,2063,0.32899
13.915,2.6539,0.45113,0.14615,194040000.0,2064,0.38505
6.1856,0.37902,0.52258,0.097206,6.0356,2065,0.36312
5.2413,0.57952,0.40106,0.12054,9.3522,2066,0.35488
3.5344,0.1058,5.9191,0.21085,0.0079083,2067,0.24542
3.3117,0.077989,1.2264,0.77963,73980.0,2068,0.35218
22.185,1.7171,2.6935,0.085848,8.1142,2069,0.36435
5.0833,0.53343,3.6051,0.23616,0.0012049,2070,0.31653
5.9572,1.0341,1.3643,0.60001,1.2584,2071,0.35389
28.947,0.2721,0.22768,0.030791,0.1531,2072,0.25614
5.908,1.1984,1.5329,0.17849,0.0011015,2073,0.32331
6.1309,1.1763,0.10315,0.0010431,7.3653,2074,0.19242
5.2715,0.79373,0.35497,0.061575,8.2012,2075,0.31406
3.5065,0.13283,0.78493,0.49658,3.5703,2076,0.32778
6.022,1.2826,0.31245,0.047566,0.12154,2077,0.28189
16.249,0.47771,1.0396,0.5044,0.00088035,2078,0.37194
3.2185,0.053746,9.1426,0.27384,65258.0,2079,0.33024
5.3845,0.034362,9.8501,0.02039,0.66262,2080,0.18646
23.311,0.12113,0.22485,0.0025428,169520000.0,2081,0.3776
20.733,2.0136,0.20429,0.013486,0.0068568,2082,0.29853
16.704,1.4678,0.74954,0.22394,3.426e-07,2083,0.37961
9.3856,1.9629,0.10656,0.0012001,1.4138,2084,0.17597
15.941,1.2614,1.2565,0.22589,5.1377e-06,2085,0.37888
5.549,0.63967,0.38833,0.11174,3.5878,2086,0.33685
9.7121,1.3581,1.2547,0.15793,24.058,2087,0.37191
6.9698,1.2436,3.9463,1.3174,1810900.0,2088,0.33667
4.8757,0.51526,0.30678,0.06356,124450000.0,2089,0.38615
15.757,2.2784,0.32139,0.11007,28878000.0,2090,0.38472
23.726,1.5391,0.55024,0.16738,749.58,2091,0.40235
5.0709,0.014814,0.14354,0.0098859,6.9183,2092,0.22993
7.3328,0.69745,3.7898,0.65303,1.9684e-10,2093,0.31458
8.4587,1.3713,0.29554,0.085067,0.62923,2094,0.27635
23.994,0.90232,1.6826,0.25342,8.6838,2095,0.3715
5.4094,0.57949,0.30136,0.095068,1.7414,2096,0.2908
21.09,1.4623,0.68577,0.022605,5.2024,2097,0.38236
6.7654,1.3986,0.50844,0.23063,1.8765,2098,0.29729
11.406,0.087443,9.6799,0.033496,20479000.0,2099,0.34408
9.917,2.2218,0.39369,0.097448,0.1231,2100,0.32431
5.6839,0.69389,0.26722,0.0063193,4.4278,2101,0.30558
3.7151,0.12833,0.32631,0.10683,2.7545,2102,0.30082
11.423,0.24376,0.45951,0.078158,293.45,2103,0.38471
15.614,1.6586,0.1219,0.0039642,4.5018,2104,0.22781
17.253,0.61116,1.1429,0.25755,1.211,2105,0.3763
3.6486,0.14164,0.13832,0.0063895,3.0676e-10,2106,0.21141
9.6647,0.69726,1.6225,0.25015,0.3894,2107,0.37189
14.115,0.81797,0.16065,0.012954,0.92142,2108,0.24638
9.5882,2.2645,1.3213,0.30483,1.715,2109,0.36093
5.0872,0.72399,0.15219,0.012247,8.6337e-09,2110,0.21824
3.9106,0.24252,0.55137,0.17417,1.7176,2111,0.35907
26.416,0.65058,0.99173,0.12098,4.149e-08,2112,0.39459
20.201,1.6182,0.12161,0.0031271,1.784,2113,0.20701
5.7089,0.11784,0.1926,0.0033865,13453000.0,2114,0.35722
4.61,0.43169,0.21317,0.011776,0.32276,2115,0.2769
4.6251,0.53941,6.4236,0.45835,0.77194,2116,0.23812
3.5056,0.052422,3.299,1.2644,1.1861e-09,2117,0.28063
9.3838,0.94512,1.9835,0.91424,4557.6,2118,0.37883
23.086,0.64822,2.5081,0.24774,9.7638e-10,2119,0.35079
